timestamp,datetime,omnis_ai,hodl_50_50,pure_btc,charm_alpha,steer_classic,btc_price
1756450702,2025-08-29 14:58:22,8594.28,9636.99,9273.98,7731.35,2443.38,111092.53
1756450702,2025-08-29 14:58:22,8591.37,9636.99,9273.98,7731.35,2443.38,111092.53
1756455702,2025-08-29 16:21:42,8576.24,9606.14,9212.28,7729.18,2438.68,110353.41
1756470702,2025-08-29 20:31:42,8565.49,9621.48,9242.97,7722.68,2424.64,110720.98
1756470702,2025-08-29 20:31:42,8593.66,9621.48,9242.97,7722.68,2424.64,110720.98
1756475702,2025-08-29 21:55:02,8582.29,9555.78,9111.56,7720.51,2419.97,109146.87
1756475702,2025-08-29 21:55:02,8555.9,9555.78,9111.56,7720.51,2419.97,109146.87
1756475702,2025-08-29 21:55:02,8541.89,9555.78,9111.56,7720.51,2419.97,109146.87
1756475702,2025-08-29 21:55:02,8525.26,9555.78,9111.56,7720.51,2419.97,109146.87
1756480702,2025-08-29 23:18:22,8526.22,9545.05,9090.11,7718.35,2415.32,108889.89
1756480702,2025-08-29 23:18:22,8513.67,9545.05,9090.11,7718.35,2415.32,108889.89
1756480702,2025-08-29 23:18:22,8508.59,9545.05,9090.11,7718.35,2415.32,108889.89
1756485702,2025-08-30 00:41:42,8500.83,9542.91,9085.81,7716.18,2410.67,108838.46
1756490702,2025-08-30 02:05:02,8507.46,9530.94,9061.89,7714.02,2406.04,108551.86
1756500702,2025-08-30 04:51:42,8483.64,9526.49,9052.98,7709.7,2396.79,108445.11
1756515702,2025-08-30 09:01:42,8499.37,9528.8,9057.59,7703.22,2382.99,108500.39
1756520702,2025-08-30 10:25:02,8475.85,9513.75,9027.49,7701.06,2378.4,108139.8
1756525702,2025-08-30 11:48:22,8476.44,9534.64,9069.29,7698.9,2373.83,108640.49
1756535702,2025-08-30 14:35:02,8518.9,9543.08,9086.16,7694.59,2364.71,108842.61
1756555702,2025-08-30 20:08:22,8514.83,9535.49,9070.98,7685.98,2346.57,108660.71
1756565702,2025-08-30 22:55:02,8513.67,9537.23,9074.46,7681.68,2337.55,108702.47
1756575702,2025-08-31 01:41:42,8521.15,9537.68,9075.35,7677.38,2328.57,108713.13
1756590702,2025-08-31 05:51:42,8510.67,9531.14,9062.29,7670.94,2315.16,108556.61
1756600702,2025-08-31 08:38:22,8538.81,9557.63,9115.27,7666.65,2306.26,109191.26
1756600702,2025-08-31 08:38:22,8553.98,9557.63,9115.27,7666.65,2306.26,109191.26
1756605702,2025-08-31 10:01:42,8562.95,9561.95,9123.91,7664.51,2301.83,109294.76
1756610702,2025-08-31 11:25:02,8563.29,9558.55,9117.09,7662.37,2297.4,109213.14
1756620702,2025-08-31 14:11:42,8556.53,9554.62,9109.23,7658.09,2288.57,109119.0
1756630702,2025-08-31 16:58:22,8555.14,9556.62,9113.23,7653.81,2279.77,109166.89
1756655702,2025-08-31 23:55:02,8532.76,9541.26,9082.52,7643.13,2257.94,108798.96
1756665702,2025-09-01 02:41:42,8557.16,9549.23,9098.47,7638.86,2249.26,108990.02
1756675702,2025-09-01 05:28:22,8555.35,9548.8,9097.6,7634.6,2240.61,108979.66
1756680702,2025-09-01 06:51:42,8546.31,9526.46,9052.93,7632.47,2236.31,108444.54
1756685702,2025-09-01 08:15:02,8510.75,9520.65,9041.31,7630.34,2232.0,108305.29
1756690702,2025-09-01 09:38:22,8513.69,9525.91,9051.82,7628.21,2227.71,108431.29
1756700702,2025-09-01 12:25:02,8496.31,9501.28,9002.57,7623.95,2219.15,107841.23
1756705702,2025-09-01 13:48:22,8492.66,9507.47,9014.93,7621.83,2214.88,107989.39
1756710702,2025-09-01 15:11:42,8522.62,9553.18,9106.35,7619.7,2210.62,109084.51
1756710702,2025-09-01 15:11:42,8553.05,9553.18,9106.35,7619.7,2210.62,109084.51
1756715702,2025-09-01 16:35:02,8574.31,9572.66,9145.32,7617.57,2206.37,109551.3
1756715702,2025-09-01 16:35:02,8585.34,9572.66,9145.32,7617.57,2206.37,109551.3
1756720702,2025-09-01 17:58:22,8591.44,9530.63,9061.26,7615.45,2202.13,108544.28
1756720702,2025-09-01 17:58:22,8549.82,9530.63,9061.26,7615.45,2202.13,108544.28
1756725702,2025-09-01 19:21:42,8556.37,9539.09,9078.18,7613.33,2197.89,108747.04
1756730702,2025-09-01 20:45:02,8589.06,9568.2,9136.41,7611.21,2193.67,109444.48
1756735702,2025-09-01 22:08:22,8586.51,9550.19,9100.37,7609.08,2189.45,109012.82
1756735702,2025-09-01 22:08:22,8588.41,9550.19,9100.37,7609.08,2189.45,109012.82
1756740702,2025-09-01 23:31:42,8591.97,9546.98,9093.95,7606.96,2185.24,108935.96
1756745702,2025-09-02 00:55:02,8581.85,9539.91,9079.81,7604.84,2181.03,108766.59
1756750702,2025-09-02 02:18:22,8583.98,9553.45,9106.9,7602.72,2176.84,109091.04
1756755702,2025-09-02 03:41:42,8603.49,9552.32,9104.63,7600.6,2172.65,109063.89
1756760702,2025-09-02 05:05:02,8576.5,9507.82,9015.64,7598.49,2168.47,107997.8
1756760702,2025-09-02 05:05:02,8594.09,9507.82,9015.64,7598.49,2168.47,107997.8
1756760702,2025-09-02 05:05:02,8558.37,9507.82,9015.64,7598.49,2168.47,107997.8
1756765702,2025-09-02 06:28:22,8571.52,9530.19,9060.38,7596.37,2164.3,108533.76
1756770702,2025-09-02 07:51:42,8612.86,9551.29,9102.58,7594.25,2160.14,109039.29
1756775702,2025-09-02 09:15:02,8618.54,9564.37,9128.74,7592.14,2155.98,109352.67
1756775702,2025-09-02 09:15:02,8630.79,9564.37,9128.74,7592.14,2155.98,109352.67
1756780702,2025-09-02 10:38:22,8644.52,9593.22,9186.44,7590.02,2151.84,110043.84
1756780702,2025-09-02 10:38:22,8649.27,9593.22,9186.44,7590.02,2151.84,110043.84
1756780702,2025-09-02 10:38:22,8661.69,9593.22,9186.44,7590.02,2151.84,110043.84
1756790702,2025-09-02 13:25:02,8679.05,9594.84,9189.68,7585.8,2143.57,110082.62
1756800702,2025-09-02 16:11:42,8677.07,9599.05,9198.1,7581.58,2135.33,110183.49
1756810702,2025-09-02 18:58:22,8671.58,9589.66,9179.32,7577.36,2127.13,109958.53
1756815702,2025-09-02 20:21:42,8656.11,9549.31,9098.62,7575.25,2123.03,108991.92
1756820702,2025-09-02 21:45:02,8626.2,9623.88,9247.75,7573.14,2118.95,110778.31
1756820702,2025-09-02 21:45:02,8655.3,9623.88,9247.75,7573.14,2118.95,110778.31
1756820702,2025-09-02 21:45:02,8645.35,9623.88,9247.75,7573.14,2118.95,110778.31
1756825702,2025-09-02 23:08:22,8650.26,9619.48,9238.96,7571.03,2114.88,110673.03
1756830702,2025-09-03 00:31:42,8641.95,9612.78,9225.57,7568.92,2110.81,110512.53
1756835702,2025-09-03 01:55:02,8645.26,9612.18,9224.36,7566.82,2106.75,110498.14
1756840702,2025-09-03 03:18:22,8644.57,9612.36,9224.73,7564.71,2102.7,110502.47
1756845702,2025-09-03 04:41:42,8657.9,9626.87,9253.74,7562.61,2098.65,110850.01
1756860702,2025-09-03 08:51:42,8669.06,9622.38,9244.75,7556.3,2086.57,110742.35
1756865702,2025-09-03 10:15:02,8661.41,9635.41,9270.82,7554.2,2082.55,111054.67
1756880702,2025-09-03 14:25:02,8658.76,9622.32,9244.65,7547.9,2070.56,110741.13
1756885702,2025-09-03 15:48:22,8659.64,9629.85,9259.7,7545.8,2066.58,110921.47
1756885702,2025-09-03 15:48:22,8672.06,9629.85,9259.7,7545.8,2066.58,110921.47
1756895702,2025-09-03 18:35:02,8682.31,9643.14,9286.29,7541.61,2058.64,111239.92
1756905702,2025-09-03 21:21:42,8683.65,9651.75,9303.51,7537.42,2050.73,111446.17
1756910702,2025-09-03 22:45:02,8691.63,9668.08,9336.16,7535.33,2046.78,111837.36
1756920702,2025-09-04 01:31:42,8698.94,9689.21,9378.42,7531.14,2038.92,112343.54
1756925702,2025-09-04 02:55:02,8704.87,9674.26,9348.52,7529.05,2034.99,111985.36
1756935702,2025-09-04 05:41:42,8708.01,9675.59,9351.19,7524.87,2027.17,112017.35
1756945702,2025-09-04 08:28:22,8709.54,9673.02,9346.03,7520.69,2019.38,111955.61
1756950702,2025-09-04 09:51:42,8711.41,9654.21,9308.43,7518.6,2015.5,111505.12
1756955702,2025-09-04 11:15:02,8710.11,9643.49,9286.99,7516.51,2011.62,111248.33
1756955702,2025-09-04 11:15:02,8708.03,9643.49,9286.99,7516.51,2011.62,111248.33
1756965702,2025-09-04 14:01:42,8696.91,9617.81,9235.63,7512.34,2003.89,110633.05
1756975702,2025-09-04 16:48:22,8699.42,9626.92,9253.84,7508.17,1996.19,110851.25
1756980702,2025-09-04 18:11:42,8710.32,9630.5,9260.99,7506.09,1992.35,110936.92
1756985702,2025-09-04 19:35:02,8711.64,9637.52,9275.04,7504.0,1988.52,111105.15
1756990702,2025-09-04 20:58:22,8708.76,9624.69,9249.38,7501.92,1984.7,110797.85
1756995702,2025-09-04 22:21:42,8708.88,9604.52,9209.05,7499.84,1980.88,110314.65
1756995702,2025-09-04 22:21:42,8696.01,9604.52,9209.05,7499.84,1980.88,110314.65
1757000702,2025-09-04 23:45:02,8688.06,9584.75,9169.49,7497.76,1977.07,109840.82
1757005702,2025-09-05 01:08:22,8673.01,9582.25,9164.51,7495.68,1973.27,109781.14
1757005702,2025-09-05 01:08:22,8671.0,9582.25,9164.51,7495.68,1973.27,109781.14
1757010702,2025-09-05 02:31:42,8689.79,9594.09,9188.18,7493.6,1969.47,110064.69
1757010702,2025-09-05 02:31:42,8693.4,9594.09,9188.18,7493.6,1969.47,110064.69
1757015702,2025-09-05 03:55:02,8680.72,9600.45,9200.91,7491.52,1965.68,110217.18
1757025702,2025-09-05 06:41:42,8715.04,9642.74,9285.48,7487.37,1958.13,111230.22
1757030702,2025-09-05 08:05:02,8730.65,9621.31,9242.62,7485.29,1954.36,110716.81
1757030702,2025-09-05 08:05:02,8731.83,9621.31,9242.62,7485.29,1954.36,110716.81
1757040702,2025-09-05 10:51:42,8745.54,9640.19,9280.38,7481.14,1946.85,111169.16
1757055702,2025-09-05 15:01:42,8760.35,9692.84,9385.67,7474.92,1935.64,112430.42
1757060702,2025-09-05 16:25:02,8766.46,9695.22,9390.45,7472.85,1931.92,112487.63
1757075702,2025-09-05 20:35:02,8768.09,9706.21,9412.42,7466.64,1920.79,112750.81
1757075702,2025-09-05 20:35:02,8769.83,9706.21,9412.42,7466.64,1920.79,112750.81
1757080702,2025-09-05 21:58:22,8769.64,9625.45,9250.9,7464.57,1917.1,110816.06
1757080702,2025-09-05 21:58:22,8761.59,9625.45,9250.9,7464.57,1917.1,110816.06
1757080702,2025-09-05 21:58:22,8753.78,9625.45,9250.9,7464.57,1917.1,110816.06
1757085702,2025-09-05 23:21:42,8751.66,9619.88,9239.76,7462.5,1913.41,110682.58
1757085702,2025-09-05 23:21:42,8759.08,9619.88,9239.76,7462.5,1913.41,110682.58
1757090702,2025-09-06 00:45:02,8754.99,9623.39,9246.79,7460.43,1909.73,110766.74
1757090702,2025-09-06 00:45:02,8757.69,9623.39,9246.79,7460.43,1909.73,110766.74
1757100702,2025-09-06 03:31:42,8773.06,9651.48,9302.95,7456.3,1902.39,111439.56
1757105702,2025-09-06 04:55:02,8784.0,9625.18,9250.37,7454.24,1898.74,110809.66
1757105702,2025-09-06 04:55:02,8782.19,9625.18,9250.37,7454.24,1898.74,110809.66
1757110702,2025-09-06 06:18:22,8774.19,9628.07,9256.14,7452.17,1895.08,110878.76
1757125702,2025-09-06 10:28:22,8787.18,9640.74,9281.49,7445.98,1884.17,111182.44
1757150702,2025-09-06 17:25:02,8782.89,9630.15,9260.3,7435.68,1866.12,110928.67
1757170702,2025-09-06 22:58:22,8783.11,9624.53,9249.05,7427.45,1851.81,110793.9
1757185702,2025-09-07 03:08:22,8764.69,9595.82,9191.64,7421.29,1841.14,110106.19
1757210702,2025-09-07 10:05:02,8772.18,9611.96,9223.92,7411.03,1823.5,110492.79
1757240702,2025-09-07 18:25:02,8795.17,9636.52,9273.03,7398.74,1802.56,111081.13
1757270702,2025-09-08 02:45:02,8794.59,9635.22,9270.44,7386.48,1781.86,111050.05
1757290702,2025-09-08 08:18:22,8802.07,9626.88,9253.77,7378.32,1768.19,110850.38
1757290702,2025-09-08 08:18:22,8801.46,9626.88,9253.77,7378.32,1768.19,110850.38
1757295702,2025-09-08 09:41:42,8800.75,9619.68,9239.35,7376.28,1764.79,110677.71
1757300702,2025-09-08 11:05:02,8809.42,9638.12,9276.23,7374.24,1761.4,111119.49
1757310702,2025-09-08 13:51:42,8807.98,9638.78,9277.57,7370.17,1754.63,111135.44
1757315702,2025-09-08 15:15:02,8819.22,9644.86,9289.72,7368.13,1751.25,111280.99
1757330702,2025-09-08 19:25:02,8830.98,9669.96,9339.91,7362.03,1741.17,111882.29
1757340702,2025-09-08 22:11:42,8834.65,9682.03,9364.06,7357.96,1734.48,112171.51
1757350702,2025-09-09 00:58:22,8840.31,9687.34,9374.68,7353.9,1727.81,112298.77
1757355702,2025-09-09 02:21:42,8840.94,9694.1,9388.2,7351.87,1724.49,112460.77
1757365702,2025-09-09 05:08:22,8841.19,9678.67,9357.33,7347.81,1717.86,112090.94
1757375702,2025-09-09 07:55:02,8844.72,9660.68,9321.36,7343.75,1711.26,111660.05
1757380702,2025-09-09 09:18:22,8842.47,9652.86,9305.72,7341.72,1707.97,111472.75
1757385702,2025-09-09 10:41:42,8840.48,9653.03,9306.05,7339.7,1704.68,111476.67
1757395702,2025-09-09 13:28:22,8854.82,9689.79,9379.58,7335.64,1698.13,112357.45
1757400702,2025-09-09 14:51:42,8856.1,9709.24,9418.48,7333.62,1694.87,112823.42
1757415702,2025-09-09 19:01:42,8856.11,9701.15,9402.31,7327.55,1685.11,112629.74
1757420702,2025-09-09 20:25:02,8856.36,9697.92,9395.84,7325.53,1681.87,112552.27
1757425702,2025-09-09 21:48:22,8856.42,9687.65,9375.29,7323.51,1678.63,112306.12
1757425702,2025-09-09 21:48:22,8857.11,9687.65,9375.29,7323.51,1678.63,112306.12
1757430702,2025-09-09 23:11:42,8859.09,9633.5,9266.99,7321.48,1675.4,111008.81
1757435702,2025-09-10 00:35:02,8842.61,9637.64,9275.28,7319.46,1672.18,111108.08
1757440702,2025-09-10 01:58:22,8845.33,9639.86,9279.72,7317.45,1668.97,111161.23
1757450702,2025-09-10 04:45:02,8854.51,9651.85,9303.7,7313.41,1662.55,111448.52
1757455702,2025-09-10 06:08:22,8861.89,9655.19,9310.38,7311.39,1659.35,111528.46
1757465702,2025-09-10 08:55:02,8863.93,9638.85,9277.7,7307.36,1652.98,111137.04
1757465702,2025-09-10 08:55:02,8858.62,9638.85,9277.7,7307.36,1652.98,111137.04
1757475702,2025-09-10 11:41:42,8869.64,9654.57,9309.13,7303.33,1646.62,111513.55
1757485702,2025-09-10 14:28:22,8872.59,9668.47,9336.94,7299.3,1640.3,111846.69
1757490702,2025-09-10 15:51:42,8885.85,9700.62,9401.24,7297.29,1637.14,112616.98
1757495702,2025-09-10 17:15:02,8888.55,9686.77,9373.55,7295.27,1633.99,112285.19
1757505702,2025-09-10 20:01:42,8891.29,9719.33,9438.66,7291.25,1627.71,113065.15
1757505702,2025-09-10 20:01:42,8893.72,9719.33,9438.66,7291.25,1627.71,113065.15
1757515702,2025-09-10 22:48:22,8894.57,9745.98,9491.96,7287.23,1621.46,113703.62
1757515702,2025-09-10 22:48:22,8894.46,9745.98,9491.96,7287.23,1621.46,113703.62
1757525702,2025-09-11 01:35:02,8894.05,9736.35,9472.7,7283.21,1615.23,113472.95
1757530702,2025-09-11 02:58:22,8893.85,9724.98,9449.97,7281.21,1612.12,113200.63
1757555702,2025-09-11 09:55:02,8894.44,9751.8,9503.59,7271.18,1596.68,113843.02
1757565702,2025-09-11 12:41:42,8894.67,9761.0,9521.99,7267.17,1590.54,114063.44
1757575702,2025-09-11 15:28:22,8894.64,9765.29,9530.59,7263.16,1584.43,114166.4
1757590702,2025-09-11 19:38:22,8894.59,9766.43,9532.87,7257.16,1575.31,114193.68
1757595702,2025-09-11 21:01:42,8894.8,9761.34,9522.68,7255.16,1572.28,114071.68
1757595702,2025-09-11 21:01:42,8894.48,9761.34,9522.68,7255.16,1572.28,114071.68
1757595702,2025-09-11 21:01:42,8894.5,9761.34,9522.68,7255.16,1572.28,114071.68
1757595702,2025-09-11 21:01:42,8894.63,9761.34,9522.68,7255.16,1572.28,114071.68
1757600702,2025-09-11 22:25:02,8894.61,9771.47,9542.94,7253.16,1569.25,114314.37
1757615702,2025-09-12 02:35:02,8894.86,9767.57,9535.14,7247.17,1560.22,114220.95
1757635702,2025-09-12 08:08:22,8895.54,9843.7,9687.4,7239.19,1548.25,116044.78
1757640702,2025-09-12 09:31:42,8896.25,9825.25,9650.51,7237.19,1545.27,115602.89
1757640702,2025-09-12 09:31:42,8895.9,9825.25,9650.51,7237.19,1545.27,115602.89
1757650702,2025-09-12 12:18:22,8895.62,9818.61,9637.22,7233.21,1539.33,115443.67
1757650702,2025-09-12 12:18:22,8895.77,9818.61,9637.22,7233.21,1539.33,115443.67
1757655702,2025-09-12 13:41:42,8895.94,9819.8,9639.6,7231.21,1536.37,115472.18
1757665702,2025-09-12 16:28:22,8895.8,9812.57,9625.14,7227.23,1530.47,115299.04
1757685702,2025-09-12 22:01:42,8895.61,9813.36,9626.73,7219.27,1518.73,115318.02
1757690702,2025-09-12 23:25:02,8895.56,9806.77,9613.55,7217.28,1515.81,115160.15
1757695702,2025-09-13 00:48:22,8895.73,9830.17,9660.34,7215.3,1512.89,115720.63
1757700702,2025-09-13 02:11:42,8896.05,9849.4,9698.81,7213.31,1509.98,116181.49
1757710702,2025-09-13 04:58:22,8896.38,9843.66,9687.32,7209.34,1504.18,116043.82
1757715702,2025-09-13 06:21:42,8896.24,9853.42,9706.83,7207.35,1501.28,116277.6
1757715702,2025-09-13 06:21:42,8896.5,9853.42,9706.83,7207.35,1501.28,116277.6
1757725702,2025-09-13 09:08:22,8896.52,9856.31,9712.61,7203.39,1495.52,116346.84
1757750702,2025-09-13 16:05:02,8896.24,9845.36,9690.71,7193.48,1481.19,116084.5
1757765702,2025-09-13 20:15:02,8896.26,9845.53,9691.07,7187.54,1472.66,116088.77
1757770702,2025-09-13 21:38:22,8896.08,9835.82,9671.64,7185.56,1469.83,115856.06
1757780702,2025-09-14 00:25:02,8896.07,9815.27,9630.55,7181.6,1464.18,115363.8
1757780702,2025-09-14 00:25:02,8895.76,9815.27,9630.55,7181.6,1464.18,115363.8
1757785702,2025-09-14 01:48:22,8895.91,9825.84,9651.68,7179.63,1461.36,115616.98
1757810702,2025-09-14 08:45:02,8896.1,9835.82,9671.63,7169.75,1447.36,115855.93
1757825702,2025-09-14 12:55:02,8895.91,9832.99,9665.98,7163.84,1439.03,115788.18
1757835702,2025-09-14 15:41:42,8896.16,9836.64,9673.28,7159.9,1433.5,115875.67
1757850702,2025-09-14 19:51:42,8896.28,9837.72,9675.44,7153.99,1425.24,115901.58
1757855702,2025-09-14 21:15:02,8895.92,9815.16,9630.31,7152.02,1422.5,115360.98
1757860702,2025-09-14 22:38:22,8895.79,9817.6,9635.21,7150.05,1419.77,115419.63
1757860702,2025-09-14 22:38:22,8895.69,9817.6,9635.21,7150.05,1419.77,115419.63
1757865702,2025-09-15 00:01:42,8895.76,9818.51,9637.02,7148.08,1417.04,115441.28
1757875702,2025-09-15 02:48:22,8895.84,9821.06,9642.12,7144.15,1411.59,115502.42
1757890702,2025-09-15 06:58:22,8895.83,9816.12,9632.23,7138.26,1403.46,115383.96
1757895702,2025-09-15 08:21:42,8895.61,9805.1,9610.2,7136.29,1400.76,115120.01
1757900702,2025-09-15 09:45:02,8895.53,9812.52,9625.03,7134.33,1398.07,115297.73
1757910702,2025-09-15 12:31:42,8896.09,9833.64,9667.29,7130.41,1392.69,115803.88
1757920702,2025-09-15 15:18:22,8896.08,9835.47,9670.93,7126.48,1387.34,115847.58
1757925702,2025-09-15 16:41:42,8895.96,9805.02,9610.04,7124.52,1384.67,115118.15
1757925702,2025-09-15 16:41:42,8895.85,9805.02,9610.04,7124.52,1384.67,115118.15
1757925702,2025-09-15 16:41:42,8895.54,9805.02,9610.04,7124.52,1384.67,115118.15
1757935702,2025-09-15 19:28:22,8895.42,9799.34,9598.69,7120.6,1379.35,114982.16
1757940702,2025-09-15 20:51:42,8895.38,9803.48,9606.96,7118.65,1376.7,115081.24
1757950702,2025-09-15 23:38:22,8895.33,9790.86,9581.72,7114.73,1371.41,114778.93
1757950702,2025-09-15 23:38:22,8895.23,9790.86,9581.72,7114.73,1371.41,114778.93
1757950702,2025-09-15 23:38:22,8895.29,9790.86,9581.72,7114.73,1371.41,114778.93
1757955702,2025-09-16 01:01:42,8895.24,9796.02,9592.05,7112.77,1368.77,114902.58
1757955702,2025-09-16 01:01:42,8895.24,9796.02,9592.05,7112.77,1368.77,114902.58
1757965702,2025-09-16 03:48:22,8895.54,9811.84,9623.68,7108.86,1363.51,115281.56
1757975702,2025-09-16 06:35:02,8895.65,9811.62,9623.24,7104.95,1358.27,115276.26
1757985702,2025-09-16 09:21:42,8895.54,9804.28,9608.57,7101.05,1353.05,115100.5
1757990702,2025-09-16 10:45:02,8895.54,9807.91,9615.82,7099.09,1350.45,115187.43
1757995702,2025-09-16 12:08:22,8895.49,9808.44,9616.88,7097.14,1347.85,115200.06
1758005702,2025-09-16 14:55:02,8895.95,9834.8,9669.59,7093.24,1342.67,115831.48
1758015702,2025-09-16 17:41:42,8895.91,9823.98,9647.97,7089.34,1337.51,115572.48
1758025702,2025-09-16 20:28:22,8895.78,9820.96,9641.92,7085.44,1332.37,115499.98
1758030702,2025-09-16 21:51:42,8895.7,9800.54,9601.09,7083.49,1329.81,115010.86
1758030702,2025-09-16 21:51:42,8895.46,9800.54,9601.09,7083.49,1329.81,115010.86
1758030702,2025-09-16 21:51:42,8895.44,9800.54,9601.09,7083.49,1329.81,115010.86
1758030702,2025-09-16 21:51:42,8895.47,9800.54,9601.09,7083.49,1329.81,115010.86
1758035702,2025-09-16 23:15:02,8895.47,9820.44,9640.87,7081.54,1327.25,115487.45
1758035702,2025-09-16 23:15:02,8895.62,9820.44,9640.87,7081.54,1327.25,115487.45
1758040702,2025-09-17 00:38:22,8896.1,9852.99,9705.98,7079.6,1324.7,116267.39
1758045702,2025-09-17 02:01:42,8896.5,9855.62,9711.25,7077.65,1322.15,116330.5
1758060702,2025-09-17 06:11:42,8896.61,9865.58,9731.16,7071.81,1314.54,116568.98
1758075702,2025-09-17 10:21:42,8896.81,9872.43,9744.86,7065.98,1306.97,116733.09
1758080702,2025-09-17 11:45:02,8896.93,9860.55,9721.11,7064.04,1304.46,116448.61
1758085702,2025-09-17 13:08:22,8896.5,9870.64,9741.28,7062.1,1301.95,116690.19
1758085702,2025-09-17 13:08:22,8896.66,9870.64,9741.28,7062.1,1301.95,116690.19
1758090702,2025-09-17 14:31:42,8897.01,9885.08,9770.15,7060.15,1299.44,117036.08
1758090702,2025-09-17 14:31:42,8897.02,9885.08,9770.15,7060.15,1299.44,117036.08
1758100702,2025-09-17 17:18:22,8896.97,9870.38,9740.76,7056.27,1294.45,116683.99
1758100702,2025-09-17 17:18:22,8896.9,9870.38,9740.76,7056.27,1294.45,116683.99
1758110702,2025-09-17 20:05:02,8896.62,9857.91,9715.82,7052.39,1289.47,116385.25
1758120702,2025-09-17 22:51:42,8896.32,9835.81,9671.61,7048.52,1284.52,115855.71
1758130702,2025-09-18 01:38:22,8896.48,9826.72,9653.44,7044.64,1279.58,115637.97
1758130702,2025-09-18 01:38:22,8896.25,9826.72,9653.44,7044.64,1279.58,115637.97
1758130702,2025-09-18 01:38:22,8896.28,9826.72,9653.44,7044.64,1279.58,115637.97
1758135702,2025-09-18 03:01:42,8896.26,9835.74,9671.47,7042.7,1277.12,115854.04
1758135702,2025-09-18 03:01:42,8895.91,9835.74,9671.47,7042.7,1277.12,115854.04
1758135702,2025-09-18 03:01:42,8896.1,9835.74,9671.47,7042.7,1277.12,115854.04
1758140702,2025-09-18 04:25:02,8896.08,9836.14,9672.29,7040.77,1274.67,115863.8
1758140702,2025-09-18 04:25:02,8896.18,9836.14,9672.29,7040.77,1274.67,115863.8
1758145702,2025-09-18 05:48:22,8896.29,9851.36,9702.73,7038.83,1272.21,116228.44
1758150702,2025-09-18 07:11:42,8896.57,9860.36,9720.72,7036.9,1269.77,116443.92
1758155702,2025-09-18 08:35:02,8896.54,9861.56,9723.12,7034.96,1267.33,116472.68
1758160702,2025-09-18 09:58:22,8896.67,9867.23,9734.47,7033.03,1264.89,116608.61
1758165702,2025-09-18 11:21:42,8896.82,9897.62,9795.24,7031.09,1262.45,117336.59
1758175702,2025-09-18 14:08:22,8897.23,9882.0,9763.99,7027.23,1257.6,116962.32
1758175702,2025-09-18 14:08:22,8897.12,9882.0,9763.99,7027.23,1257.6,116962.32
1758180702,2025-09-18 15:31:42,8897.12,9883.74,9767.48,7025.3,1255.18,117004.07
1758195702,2025-09-18 19:41:42,8897.2,9886.8,9773.6,7019.5,1247.96,117077.45
1758200702,2025-09-18 21:05:02,8897.25,9889.22,9778.44,7017.57,1245.56,117135.38
1758205702,2025-09-18 22:28:22,8897.54,9904.66,9809.32,7015.65,1243.16,117505.33
1758215702,2025-09-19 01:15:02,8897.53,9899.39,9798.78,7011.79,1238.38,117378.98
1758225702,2025-09-19 04:01:42,8897.43,9899.08,9798.16,7007.93,1233.62,117371.58
1758235702,2025-09-19 06:48:22,8896.98,9876.73,9753.45,7004.08,1228.88,116836.07
1758240702,2025-09-19 08:11:42,8897.21,9887.57,9775.15,7002.16,1226.52,117095.97
1758245702,2025-09-19 09:35:02,8897.32,9890.64,9781.27,7000.23,1224.16,117169.32
1758250702,2025-09-19 10:58:22,8897.18,9885.98,9771.97,6998.31,1221.81,117057.88
1758255702,2025-09-19 12:21:42,8897.08,9883.58,9767.16,6996.38,1219.46,117000.28
1758265702,2025-09-19 15:08:22,8896.95,9878.44,9756.88,6992.54,1214.77,116877.09
1758265702,2025-09-19 15:08:22,8896.98,9878.44,9756.88,6992.54,1214.77,116877.09
1758275702,2025-09-19 17:55:02,8896.98,9866.98,9733.96,6988.69,1210.1,116602.5
1758285702,2025-09-19 20:41:42,8896.54,9855.2,9710.39,6984.85,1205.45,116320.24
1758290702,2025-09-19 22:05:02,8896.6,9854.17,9708.33,6982.93,1203.13,116295.57
1758295702,2025-09-19 23:28:22,8896.37,9841.97,9683.93,6981.01,1200.82,116003.29
1758295702,2025-09-19 23:28:22,8896.23,9841.97,9683.93,6981.01,1200.82,116003.29
1758300702,2025-09-20 00:51:42,8896.26,9834.29,9668.58,6979.09,1198.51,115819.36
1758305702,2025-09-20 02:15:02,8896.06,9831.86,9663.72,6977.17,1196.21,115761.16
1758325702,2025-09-20 07:48:22,8895.99,9828.27,9656.53,6969.5,1187.03,115675.07
1758340702,2025-09-20 11:58:22,8895.93,9825.81,9651.62,6963.76,1180.19,115616.25
1758355702,2025-09-20 16:08:22,8896.18,9837.65,9675.29,6958.01,1173.4,115899.77
1758380702,2025-09-20 23:05:02,8896.2,9840.57,9681.15,6948.45,1162.16,115969.93
1758390702,2025-09-21 01:51:42,8896.21,9834.15,9668.31,6944.63,1157.69,115816.1
1758415702,2025-09-21 08:48:22,8896.02,9829.45,9658.9,6935.09,1146.6,115703.43
1758430702,2025-09-21 12:58:22,8895.98,9825.72,9651.44,6929.37,1140.0,115614.0
1758445702,2025-09-21 17:08:22,8895.95,9824.53,9649.06,6923.66,1133.43,115585.6
1758450702,2025-09-21 18:31:42,8895.97,9829.04,9658.07,6921.76,1131.25,115693.52
