timestamp,datetime,lp_value_usdc,hodl_value_usdc,il_pct
1752790702,2025-07-18 06:18:22,10000.00,9987.02,0.1300
1752820702,2025-07-18 14:38:22,1302.00,9998.00,-86.9774
1752850702,2025-07-18 22:58:22,177.00,9929.51,-98.2174
1752885702,2025-07-19 08:41:42,294.00,9935.42,-97.0409
1752960702,2025-07-20 05:31:42,120.00,9911.79,-98.7893
