timestamp,datetime,lp_value_usdc,hodl_value_usdc,il_pct
1753735702,2025-07-29 04:48:22,9198.92,9915.72,-7.2289
1753740702,2025-07-29 06:11:42,9202.68,9910.32,-7.1404
1753745702,2025-07-29 07:35:02,9205.41,9918.18,-7.1865
1753750702,2025-07-29 08:58:22,9205.94,9916.71,-7.1674
1753755702,2025-07-29 10:21:42,9209.88,9909.83,-7.0632
1753755702,2025-07-29 10:21:42,9212.40,9909.83,-7.0377
1753760702,2025-07-29 11:45:02,9214.04,9925.56,-7.1686
1753760702,2025-07-29 11:45:02,9214.58,9925.56,-7.1632
1753770702,2025-07-29 14:31:42,9214.71,9941.35,-7.3093
1753775702,2025-07-29 15:55:02,9214.83,9950.25,-7.3910
1753780702,2025-07-29 17:18:22,9214.82,9946.79,-7.3588
1753785702,2025-07-29 18:41:42,9214.68,9930.00,-7.2036
1753790702,2025-07-29 20:05:02,9214.71,9943.82,-7.3323
1753795702,2025-07-29 21:28:22,9214.79,9918.18,-7.0919
1753800702,2025-07-29 22:51:42,9214.83,9920.15,-7.1100
1753800702,2025-07-29 22:51:42,9016.65,9920.15,-9.1077
1753805702,2025-07-30 00:15:02,8928.19,9907.37,-9.8834
1753805702,2025-07-30 00:15:02,8921.64,9907.37,-9.9495
1753810702,2025-07-30 01:38:22,8928.34,9904.43,-9.8551
1753815702,2025-07-30 03:01:42,8923.18,9898.06,-9.8492
1753820702,2025-07-30 04:25:02,8916.55,9889.74,-9.8404
1753830702,2025-07-30 07:11:42,8928.48,9904.43,-9.8537
1753835702,2025-07-30 08:35:02,8923.96,9901.49,-9.8725
1753840702,2025-07-30 09:58:22,8936.72,9911.30,-9.8330
1753845702,2025-07-30 11:21:42,8943.80,9920.64,-9.8465
1753850702,2025-07-30 12:45:02,8945.40,9909.34,-9.7276
1753855702,2025-07-30 14:08:22,8952.82,9923.10,-9.7780
1753865702,2025-07-30 16:55:02,8953.11,9915.23,-9.7035
1753870702,2025-07-30 18:18:22,8952.33,9912.77,-9.6890
1753875702,2025-07-30 19:41:42,8953.49,9903.45,-9.5922
1753875702,2025-07-30 19:41:42,8950.58,9903.45,-9.6216
1753875702,2025-07-30 19:41:42,8943.10,9903.45,-9.6971
1753880702,2025-07-30 21:05:02,8955.12,9902.47,-9.5668
1753880702,2025-07-30 21:05:02,8952.73,9902.47,-9.5909
1753885702,2025-07-30 22:28:22,8963.55,9926.55,-9.7012
1753885702,2025-07-30 22:28:22,8970.27,9926.55,-9.6335
1753885702,2025-07-30 22:28:22,8981.94,9926.55,-9.5160
1753890702,2025-07-30 23:51:42,8976.06,9909.83,-9.4226
1753890702,2025-07-30 23:51:42,8972.83,9909.83,-9.4552
1753895702,2025-07-31 01:15:02,8974.51,9909.83,-9.4383
1753900702,2025-07-31 02:38:22,8972.72,9866.81,-9.0616
1753900702,2025-07-31 02:38:22,8963.29,9866.81,-9.1572
1753900702,2025-07-31 02:38:22,8946.83,9866.81,-9.3240
1753905702,2025-07-31 04:01:42,8954.25,9880.95,-9.3786
1753915702,2025-07-31 06:48:22,8966.12,9894.63,-9.3840
1753920702,2025-07-31 08:11:42,8988.88,9919.66,-9.3832
1753920702,2025-07-31 08:11:42,8992.25,9919.66,-9.3492
1753920702,2025-07-31 08:11:42,8995.06,9919.66,-9.3209
1753930702,2025-07-31 10:58:22,9001.34,9925.07,-9.3070
1753945702,2025-07-31 15:08:22,9007.08,9935.92,-9.3483
1753945702,2025-07-31 15:08:22,9008.89,9935.92,-9.3301
1753955702,2025-07-31 17:55:02,9008.57,9932.96,-9.3063
1753965702,2025-07-31 20:41:42,9005.12,9915.23,-9.1789
1753970702,2025-07-31 22:05:02,9003.32,9912.28,-9.1701
1753975702,2025-07-31 23:28:22,9002.12,9922.12,-9.2722
1753980702,2025-08-01 00:51:42,9016.08,9905.90,-8.9827
1753980702,2025-08-01 00:51:42,9002.06,9905.90,-9.1243
1753985702,2025-08-01 02:15:02,9002.93,9900.51,-9.0660
1753985702,2025-08-01 02:15:02,9005.14,9900.51,-9.0437
1753990702,2025-08-01 03:38:22,8981.09,9872.66,-9.0307
1754000702,2025-08-01 06:25:02,8962.97,9858.06,-9.0798
1754005702,2025-08-01 07:48:22,8960.25,9831.42,-8.8610
1754005702,2025-08-01 07:48:22,8945.49,9831.42,-9.0112
1754010702,2025-08-01 09:11:42,8911.62,9808.76,-9.1463
1754010702,2025-08-01 09:11:42,8909.23,9808.76,-9.1707
1754015702,2025-08-01 10:35:02,8897.53,9822.73,-9.4190
1754015702,2025-08-01 10:35:02,8918.08,9822.73,-9.2097
1754025702,2025-08-01 13:21:42,8914.22,9812.61,-9.1555
1754030702,2025-08-01 14:45:02,8904.74,9803.96,-9.1720
1754030702,2025-08-01 14:45:02,8892.79,9803.96,-9.2939
1754040702,2025-08-01 17:31:42,8885.80,9799.64,-9.3252
1754050702,2025-08-01 20:18:22,8888.63,9819.35,-9.4785
1754050702,2025-08-01 20:18:22,8915.41,9819.35,-9.2057
1754055702,2025-08-01 21:41:42,8927.68,9802.52,-8.9246
1754055702,2025-08-01 21:41:42,8903.63,9802.52,-9.1700
1754055702,2025-08-01 21:41:42,8883.38,9802.52,-9.3765
1754060702,2025-08-01 23:05:02,8929.61,9796.28,-8.8469
1754060702,2025-08-01 23:05:02,8919.67,9796.28,-8.9484
1754060702,2025-08-01 23:05:02,8894.45,9796.28,-9.2058
1754065702,2025-08-02 00:28:22,8932.96,9791.00,-8.7636
1754065702,2025-08-02 00:28:22,8904.41,9791.00,-9.0552
1754070702,2025-08-02 01:51:42,8866.83,9774.74,-9.2884
1754075702,2025-08-02 03:15:02,8845.96,9765.68,-9.4179
1754090702,2025-08-02 07:25:02,8818.21,9734.33,-9.4112
1754095702,2025-08-02 08:48:22,8790.53,9738.12,-9.7307
1754110702,2025-08-02 12:58:22,8853.09,9752.36,-9.2210
1754115702,2025-08-02 14:21:42,8826.80,9742.86,-9.4024
1754125702,2025-08-02 17:08:22,8808.57,9730.55,-9.4751
1754135702,2025-08-02 19:55:02,8797.98,9737.17,-9.6454
1754145702,2025-08-02 22:41:42,8760.88,9717.79,-9.8470
1754150702,2025-08-03 00:05:02,8758.78,9714.02,-9.8336
1754155702,2025-08-03 01:28:22,8761.17,9705.07,-9.7259
1754160702,2025-08-03 02:51:42,8720.63,9695.67,-10.0565
1754160702,2025-08-03 02:51:42,8690.84,9695.67,-10.3637
1754165702,2025-08-03 04:15:02,8713.72,9688.63,-10.0624
1754170702,2025-08-03 05:38:22,8720.43,9691.45,-10.0193
1754170702,2025-08-03 05:38:22,8730.45,9691.45,-9.9159
1754175702,2025-08-03 07:01:42,8717.36,9691.92,-10.0554
1754175702,2025-08-03 07:01:42,8690.06,9691.92,-10.3370
1754180702,2025-08-03 08:25:02,8704.72,9700.37,-10.2640
1754180702,2025-08-03 08:25:02,8709.74,9700.37,-10.2123
1754185702,2025-08-03 09:48:22,8737.33,9717.32,-10.0850
1754190702,2025-08-03 11:11:42,8763.83,9723.46,-9.8692
1754215702,2025-08-03 18:08:22,8771.69,9728.18,-9.8322
1754220702,2025-08-03 19:31:42,8782.47,9732.44,-9.7609
1754225702,2025-08-03 20:55:02,8785.97,9733.86,-9.7381
1754235702,2025-08-03 23:41:42,8778.82,9727.24,-9.7501
1754240702,2025-08-04 01:05:02,8782.54,9736.23,-9.7952
1754245702,2025-08-04 02:28:22,8802.47,9745.23,-9.6741
1754245702,2025-08-04 02:28:22,8807.41,9745.23,-9.6234
1754250702,2025-08-04 03:51:42,8809.93,9751.41,-9.6548
1754250702,2025-08-04 03:51:42,8821.57,9751.41,-9.5354
1754260702,2025-08-04 06:38:22,8847.72,9765.20,-9.3954
1754260702,2025-08-04 06:38:22,8836.50,9765.20,-9.5103
1754265702,2025-08-04 08:01:42,8838.13,9767.11,-9.5113
1754270702,2025-08-04 09:25:02,8861.49,9774.27,-9.3386
1754275702,2025-08-04 10:48:22,8871.68,9777.61,-9.2653
1754275702,2025-08-04 10:48:22,8867.90,9777.61,-9.3040
1754285702,2025-08-04 13:35:02,8872.69,9763.77,-9.1264
1754295702,2025-08-04 16:21:42,8865.46,9769.02,-9.2492
1754300702,2025-08-04 17:45:02,8854.89,9771.40,-9.3795
1754305702,2025-08-04 19:08:22,8840.03,9762.82,-9.4521
1754315702,2025-08-04 21:55:02,8851.10,9797.72,-9.6616
1754315702,2025-08-04 21:55:02,8872.44,9797.72,-9.4438
1754315702,2025-08-04 21:55:02,8896.33,9797.72,-9.2000
1754320702,2025-08-04 23:18:22,8890.59,9795.32,-9.2363
1754320702,2025-08-04 23:18:22,8878.62,9795.32,-9.3585
1754325702,2025-08-05 00:41:42,8906.94,9809.24,-9.1985
1754325702,2025-08-05 00:41:42,8929.58,9809.24,-8.9677
1754330702,2025-08-05 02:05:02,8921.07,9794.84,-8.9207
1754340702,2025-08-05 04:51:42,8887.52,9789.57,-9.2144
1754340702,2025-08-05 04:51:42,8886.32,9789.57,-9.2266
1754345702,2025-08-05 06:15:02,8912.76,9799.64,-9.0501
1754355702,2025-08-05 09:01:42,8888.09,9781.43,-9.1330
1754360702,2025-08-05 10:25:02,8880.83,9775.70,-9.1540
1754365702,2025-08-05 11:48:22,8856.52,9756.16,-9.2212
1754375702,2025-08-05 14:35:02,8850.64,9757.59,-9.2948
1754380702,2025-08-05 15:58:22,8835.69,9762.35,-9.4921
1754385702,2025-08-05 17:21:42,8840.24,9774.74,-9.5604
1754390702,2025-08-05 18:45:02,8888.73,9780.95,-9.1221
1754395702,2025-08-05 20:08:22,8864.09,9745.71,-9.0462
1754395702,2025-08-05 20:08:22,8815.25,9745.71,-9.5474
1754400702,2025-08-05 21:31:42,8825.73,9740.96,-9.3957
1754400702,2025-08-05 21:31:42,8855.43,9740.96,-9.0908
1754405702,2025-08-05 22:55:02,8806.45,9715.90,-9.3605
1754405702,2025-08-05 22:55:02,8799.62,9715.90,-9.4308
1754405702,2025-08-05 22:55:02,8777.02,9715.90,-9.6634
1754410702,2025-08-06 00:18:22,8753.78,9712.61,-9.8720
1754415702,2025-08-06 01:41:42,8761.24,9728.18,-9.9396
1754415702,2025-08-06 01:41:42,8787.88,9728.18,-9.6657
1754420702,2025-08-06 03:05:02,8814.24,9744.76,-9.5489
1754425702,2025-08-06 04:28:22,8794.17,9740.02,-9.7109
1754430702,2025-08-06 05:51:42,8788.86,9740.02,-9.7654
1754435702,2025-08-06 07:15:02,8795.52,9753.31,-9.8201
1754435702,2025-08-06 07:15:02,8806.65,9753.31,-9.7060
1754445702,2025-08-06 10:01:42,8800.11,9741.44,-9.6631
1754445702,2025-08-06 10:01:42,8798.96,9741.44,-9.6749
1754455702,2025-08-06 12:48:22,8783.04,9744.76,-9.8691
1754455702,2025-08-06 12:48:22,8810.77,9744.76,-9.5845
1754460702,2025-08-06 14:11:42,8815.93,9751.88,-9.5976
1754465702,2025-08-06 15:35:02,8822.87,9753.78,-9.5441
1754470702,2025-08-06 16:58:22,8827.37,9751.88,-9.4803
1754480702,2025-08-06 19:45:02,8825.71,9751.41,-9.4929
1754485702,2025-08-06 21:08:22,8824.27,9755.21,-9.5430
1754485702,2025-08-06 21:08:22,8815.62,9755.21,-9.6317
1754490702,2025-08-06 22:31:42,8831.85,9784.78,-9.7389
1754490702,2025-08-06 22:31:42,8840.03,9784.78,-9.6553
1754490702,2025-08-06 22:31:42,8852.52,9784.78,-9.5277
1754495702,2025-08-06 23:55:02,8875.47,9794.36,-9.3818
1754495702,2025-08-06 23:55:02,8881.04,9794.36,-9.3249
1754505702,2025-08-07 02:41:42,8887.92,9807.32,-9.3746
1754510702,2025-08-07 04:05:02,8891.53,9796.76,-9.2401
1754515702,2025-08-07 05:28:22,8888.69,9795.80,-9.2602
1754530702,2025-08-07 09:38:22,8888.71,9781.43,-9.1267
1754540702,2025-08-07 12:25:02,8875.07,9769.49,-9.1553
1754545702,2025-08-07 13:48:22,8879.61,9772.83,-9.1399
1754555702,2025-08-07 16:35:02,8891.95,9786.22,-9.1380
1754560702,2025-08-07 17:58:22,8893.41,9819.35,-9.4298
1754560702,2025-08-07 17:58:22,8905.71,9819.35,-9.3045
1754565702,2025-08-07 19:21:42,8917.23,9843.02,-9.4056
1754565702,2025-08-07 19:21:42,8922.83,9843.02,-9.3487
1754565702,2025-08-07 19:21:42,8923.26,9843.02,-9.3443
1754565702,2025-08-07 19:21:42,8923.90,9843.02,-9.3378
1754570702,2025-08-07 20:45:02,8926.14,9843.51,-9.3195
1754575702,2025-08-07 22:08:22,8930.43,9846.90,-9.3072
1754575702,2025-08-07 22:08:22,8932.31,9846.90,-9.2881
1754580702,2025-08-07 23:31:42,8935.13,9854.18,-9.3265
1754585702,2025-08-08 00:55:02,8935.89,9847.39,-9.2562
1754585702,2025-08-08 00:55:02,8941.08,9847.39,-9.2035
1754590702,2025-08-08 02:18:22,8943.73,9852.23,-9.2213
1754605702,2025-08-08 06:28:22,8946.13,9885.34,-9.5010
1754615702,2025-08-08 09:15:02,8946.20,9866.81,-9.3304
1754615702,2025-08-08 09:15:02,8946.07,9866.81,-9.3317
1754625702,2025-08-08 12:01:42,8946.04,9863.41,-9.3007
1754630702,2025-08-08 13:25:02,8946.16,9851.75,-9.1922
1754635702,2025-08-08 14:48:22,8947.50,9868.76,-9.3351
1754645702,2025-08-08 17:35:02,8948.04,9857.58,-9.2268
1754655702,2025-08-08 20:21:42,8949.93,9854.18,-9.1763
1754660702,2025-08-08 21:45:02,8950.28,9862.43,-9.2488
1754660702,2025-08-08 21:45:02,8950.30,9862.43,-9.2486
1754660702,2025-08-08 21:45:02,8950.26,9862.43,-9.2490
1754665702,2025-08-08 23:08:22,8950.10,9841.57,-9.0582
1754670702,2025-08-09 00:31:42,8952.39,9852.72,-9.1379
1754675702,2025-08-09 01:55:02,8953.18,9861.46,-9.2104
1754680702,2025-08-09 03:18:22,8953.12,9864.38,-9.2379
1754690702,2025-08-09 06:05:02,8953.18,9868.76,-9.2776
1754710702,2025-08-09 11:38:22,8953.41,9851.75,-9.1186
1754715702,2025-08-09 13:01:42,8954.12,9873.63,-9.3128
1754715702,2025-08-09 13:01:42,8954.18,9873.63,-9.3122
1754715702,2025-08-09 13:01:42,8954.21,9873.63,-9.3119
1754715702,2025-08-09 13:01:42,8954.25,9873.63,-9.3115
1754720702,2025-08-09 14:25:02,8954.23,9858.55,-9.1729
1754725702,2025-08-09 15:48:22,8954.12,9864.38,-9.2277
1754730702,2025-08-09 17:11:42,8954.44,9880.95,-9.3767
1754735702,2025-08-09 18:35:02,8954.59,9883.88,-9.4020
1754740702,2025-08-09 19:58:22,8954.54,9877.04,-9.3399
1754745702,2025-08-09 21:21:42,8954.47,9864.38,-9.2242
1754750702,2025-08-09 22:45:02,8954.50,9865.35,-9.2328
1754755702,2025-08-10 00:08:22,8954.40,9859.52,-9.1801
1754760702,2025-08-10 01:31:42,8954.39,9864.38,-9.2250
1754765702,2025-08-10 02:55:02,8954.37,9860.00,-9.1849
1754775702,2025-08-10 05:41:42,8954.68,9858.55,-9.1684
1754780702,2025-08-10 07:05:02,8955.79,9853.21,-9.1079
1754790702,2025-08-10 09:51:42,8956.24,9862.43,-9.1883
1754795702,2025-08-10 11:15:02,8956.44,9913.27,-9.6520
1754795702,2025-08-10 11:15:02,8956.62,9913.27,-9.6502
1754795702,2025-08-10 11:15:02,8956.74,9913.27,-9.6489
1754800702,2025-08-10 12:38:22,8956.82,9919.66,-9.7063
1754800702,2025-08-10 12:38:22,8956.84,9919.66,-9.7061
1754805702,2025-08-10 14:01:42,8956.75,9908.85,-9.6085
1754810702,2025-08-10 15:25:02,8956.77,9900.02,-9.5277
1754810702,2025-08-10 15:25:02,8956.67,9900.02,-9.5288
1754820702,2025-08-10 18:11:42,8956.77,9915.72,-9.6710
1754825702,2025-08-10 19:35:02,8956.76,9915.23,-9.6667
1754830702,2025-08-10 20:58:22,8956.77,9923.10,-9.7382
1754830702,2025-08-10 20:58:22,8956.79,9923.10,-9.7380
1754830702,2025-08-10 20:58:22,8956.80,9923.10,-9.7379
1754830702,2025-08-10 20:58:22,8956.82,9923.10,-9.7377
1754830702,2025-08-10 20:58:22,8956.83,9923.10,-9.7376
1754835702,2025-08-10 22:21:42,8956.84,9930.49,-9.8047
1754845702,2025-08-11 01:08:22,8956.94,9934.93,-9.8440
1754855702,2025-08-11 03:55:02,8956.86,9928.52,-9.7865
1754860702,2025-08-11 05:18:22,8956.79,9920.64,-9.7156
1754875702,2025-08-11 09:28:22,8957.03,9989.51,-10.3357
1754875702,2025-08-11 09:28:22,8957.22,9989.51,-10.3338
1754880702,2025-08-11 10:51:42,8900.90,10033.11,-11.2847
1754900702,2025-08-11 16:25:02,8913.16,10036.13,-11.1893
1754910702,2025-08-11 19:11:42,8899.35,10010.51,-11.0999
1754915702,2025-08-11 20:35:02,8900.04,9975.06,-10.7771
1754915702,2025-08-11 20:35:02,8880.69,9975.06,-10.9711
1754915702,2025-08-11 20:35:02,8877.07,9975.06,-11.0074
1754920702,2025-08-11 21:58:22,8882.61,10008.01,-11.2450
1754920702,2025-08-11 21:58:22,8907.48,10008.01,-10.9965
1754920702,2025-08-11 21:58:22,8901.61,10008.01,-11.0551
1754925702,2025-08-11 23:21:42,8909.38,10008.01,-10.9775
1754925702,2025-08-11 23:21:42,8914.39,10008.01,-10.9274
1754930702,2025-08-12 00:45:02,8923.68,9986.02,-10.6383
1754930702,2025-08-12 00:45:02,8915.69,9986.02,-10.7183
1754935702,2025-08-12 02:08:22,8886.75,9980.04,-10.9548
1754940702,2025-08-12 03:31:42,8906.48,9947.28,-10.4632
1754940702,2025-08-12 03:31:42,8870.15,9947.28,-10.8284
1754945702,2025-08-12 04:55:02,8871.69,9937.89,-10.7287
1754950702,2025-08-12 06:18:22,8859.03,9948.77,-10.9535
1754950702,2025-08-12 06:18:22,8865.75,9948.77,-10.8859
1754955702,2025-08-12 07:41:42,8876.96,9950.75,-10.7910
1754955702,2025-08-12 07:41:42,8885.87,9950.75,-10.7015
1754960702,2025-08-12 09:05:02,8895.51,9954.71,-10.6402
1754965702,2025-08-12 10:28:22,8900.29,9953.72,-10.5833
1754970702,2025-08-12 11:51:42,8886.88,9954.71,-10.7269
1754975702,2025-08-12 13:15:02,8886.75,9942.34,-10.6171
1754980702,2025-08-12 14:38:22,8889.63,9957.19,-10.7215
1754980702,2025-08-12 14:38:22,8909.76,9957.19,-10.5193
1754990702,2025-08-12 17:25:02,8895.64,9934.93,-10.4610
1754995702,2025-08-12 18:48:22,8883.13,9931.48,-10.5558
1755000702,2025-08-12 20:11:42,8885.37,9959.17,-10.7820
1755000702,2025-08-12 20:11:42,8909.06,9959.17,-10.5441
1755000702,2025-08-12 20:11:42,8930.40,9959.17,-10.3299
1755005702,2025-08-12 21:35:02,8933.65,9962.64,-10.3285
1755005702,2025-08-12 21:35:02,8928.89,9962.64,-10.3763
1755005702,2025-08-12 21:35:02,8934.50,9962.64,-10.3200
1755010702,2025-08-12 22:58:22,8939.58,9980.04,-10.4254
1755010702,2025-08-12 22:58:22,8969.22,9980.04,-10.1284
1755020702,2025-08-13 01:45:02,8978.10,9987.52,-10.1068
1755020702,2025-08-13 01:45:02,8964.83,9987.52,-10.2396
1755020702,2025-08-13 01:45:02,8969.33,9987.52,-10.1946
1755025702,2025-08-13 03:08:22,8966.49,9985.52,-10.2051
1755030702,2025-08-13 04:31:42,8986.09,9997.00,-10.1121
1755030702,2025-08-13 04:31:42,9003.25,9997.00,-9.9405
1755035702,2025-08-13 05:55:02,8993.44,9989.01,-9.9667
1755045702,2025-08-13 08:41:42,9005.87,9976.06,-9.7252
1755045702,2025-08-13 08:41:42,8991.63,9976.06,-9.8679
1755055702,2025-08-13 11:28:22,8997.32,9980.54,-9.8514
1755055702,2025-08-13 11:28:22,8993.12,9980.54,-9.8934
1755060702,2025-08-13 12:51:42,8994.98,9973.57,-9.8118
1755065702,2025-08-13 14:15:02,8983.04,9970.09,-9.9001
1755070702,2025-08-13 15:38:22,9002.21,9979.54,-9.7934
1755085702,2025-08-13 19:48:22,9031.75,10004.50,-9.7231
1755085702,2025-08-13 19:48:22,9032.58,10004.50,-9.7148
1755090702,2025-08-13 21:11:42,9040.74,10032.60,-9.8864
1755095702,2025-08-13 22:35:02,9062.22,10024.56,-9.5998
1755100702,2025-08-13 23:58:22,9051.03,10046.71,-9.9105
1755100702,2025-08-13 23:58:22,9071.13,10046.71,-9.7105
1755115702,2025-08-14 04:08:22,9085.34,10075.05,-9.8234
1755120702,2025-08-14 05:31:42,9088.43,10078.61,-9.8245
1755130702,2025-08-14 08:18:22,9092.11,10131.70,-10.2607
1755145702,2025-08-14 12:28:22,9092.09,10125.54,-10.2064
1755150702,2025-08-14 13:51:42,9091.92,10072.52,-9.7354
1755150702,2025-08-14 13:51:42,9086.61,10072.52,-9.7881
1755155702,2025-08-14 15:15:02,9095.65,10071.50,-9.6892
1755155702,2025-08-14 15:15:02,9097.84,10071.50,-9.6675
1755160702,2025-08-14 16:38:22,9100.71,10075.05,-9.6709
1755165702,2025-08-14 18:01:42,9101.64,10053.28,-9.4660
1755170702,2025-08-14 19:25:02,9092.13,10034.11,-9.3878
1755175702,2025-08-14 20:48:22,9093.01,9960.16,-8.7062
1755175702,2025-08-14 20:48:22,9080.27,9960.16,-8.8341
1755175702,2025-08-14 20:48:22,9065.75,9960.16,-8.9799
1755175702,2025-08-14 20:48:22,9051.29,9960.16,-9.1251
1755175702,2025-08-14 20:48:22,9046.23,9960.16,-9.1759
1755180702,2025-08-14 22:11:42,9026.35,9961.65,-9.3890
1755180702,2025-08-14 22:11:42,9006.30,9961.65,-9.5903
